decision,id,slug,name,category,firstSku,sourceLegacyId,sourceResolution,sourceUrl,sourceStatus,currentIngredientsPresent,currentAllergensPresent,currentNutritionPresent,currentStorageZone,rawAllergenWarning,candidateAllergens,rawStorageText,candidateStorageZone,rawIngredients,nutritionServingSize,nutritionCaloriesKcal,nutritionEnergyKj,nutritionFat,nutritionSaturatedFat,nutritionCarbs,nutritionSugar,nutritionFiber,nutritionProtein,nutritionSalt,nutritionRaw,dietTraits,productTraits
review_candidate,556b36b1-99c5-44b5-9458-218a02b7cce5,makaron-ryzowy-10mm-400g-farmer,Makaron ryżowy 10mm 400g - Farmer,makaron-ryżowy,ADG-000104,KIMCHI-387,historical_product_id_mapping,https://kimchi.pl/product-pol-387.html,200,yes,no,yes,,,,Przechowywać w suchym i chłodnym miejscu.,AMBIENT,"Mąka ryżowa 90%, woda",w 100g/100ml,356,1514,0.8,0.3,80,0,,7,0.01,"(w 100g/100ml)
Wartość energetyczna
1514kJ/356kcal
Tłuszcze
0,8g
Węglowodany
80g
*w tym cukry
0g
Białko
7g
Sól
<0,01g
*w tym kwasy tłuszczowe nasycone 0,3g
Importer
Nazwa firmy
Heuschen & Schrouff OFT B.V.
Adres
Sperwerweg 1, 6374 AG Landgraaf, The Netherlands",,
review_candidate,dc18a337-8019-4687-84e3-da6fba30adad,makaron-sojowy-vermicelli-500g-pakowane-po-5x100g-longkou,"Makaron sojowy Vermicelli 500g, pakowane po 5x100g - LongKou",makaron-szklisty,ADG-000123,KIMCHI-457,historical_product_id_mapping,https://kimchi.pl/product-pol-457.html,200,yes,no,yes,,,,,,"Skrobia grochowa, skrobia z fasoli mung, woda",w 100g/100ml,344,1462,0.5,0.1,86,0.5,,0.5,0.04,"(w 100g/100ml)
Wartość energetyczna
1462kJ/344kcal
Tłuszcze
0,5g
Węglowodany
86g
*w tym cukry
0,5g
Białko
0,5g
Sól
0,04g
*w tym kwasy tłuszczowe nasycone 0,1g
Importer
Nazwa firmy
""NOBI"" - Rafał Sikora
Adres
ul. Międzynarodowa 46/34 03-922 Warszawa",,
review_candidate,8f80102c-7330-4f9f-b25f-f47f23732672,makaron-ryzowy-1mm-400g-farmer,Makaron ryżowy 1mm 400g - Farmer,makaron-ryżowy,ADG-000250,KIMCHI-1055,historical_product_id_mapping,https://kimchi.pl/product-pol-1055.html,200,yes,no,yes,,,,Przechowywać w suchym i chłodnym miejscu.,AMBIENT,"Mąka ryżowa 90%, woda",w 100g/100ml,356,514,0.8,0.3,80,,,7,0.01,"(w 100g/100ml)
Wartość energetyczna
514kJ/356kcal
Tłuszcze
0,8g
*w tym kwasy tłuszczowe nasycone
0,3g
Węglowodany
80g
Białko
7g
Sól
<0,01g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html),Bez pszenicy|Bez jajek|Bez oleju|Bez konserwantów|Kupująć ten produkt otrzymasz pkt.
review_candidate,8a77487b-0a91-4f6e-aef7-16b150ebd6ad,makaron-shirataki-konjac-nitki-400g-city-aroma,"Makaron Shirataki Konjac, nitki 400g - City Aroma",makaron-konjac,ADG-000251,KIMCHI-1057,historical_product_id_mapping,https://kimchi.pl/product-pol-1057.html,200,yes,no,yes,,,,,,,w 100g/100ml,9.5,36,0,,1.5,0,,0,0.1355,"(w 100g/100ml)
Wartość energetyczna
36kJ/9,5kcal
Tłuszcze
0g
Węglowodany
1,5g
*w tym cukry
0g
Białko
0g
Sól
0,1355g","[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html)|Pay|Po|Kup teraz, zapłać za 30 dni|Kup teraz, zapłać później - 4 kroki|Przy wyborze formy płatności, wybierz|Po.|Po opłaci twój rachunek w sklepie.|Na stronie|Po sprawdź swoje dane i podaj pesel.|Po otrzymaniu zakupów decydujesz co ci pasuje, a co nie.|Możesz zwrócić część albo całość zamówienia - wtedy zmniejszy się też kwota do zapłaty","Bez pszenicy|Importer|Nazwa firmy|Heuschen &|Schrouff|O|F|T|B.|V.|Adres|Sperwerweg 1, 6374|A|G|Landgraaf,|The|Netherlands|Aktualne informacje o towarach zamieszczone na stronie w momencie zakupu, tj. treść opisu, skład oraz wartości odżywcze produktu przekazywane są na adres mailowy|Klienta w formie pliku|P|D|F po złożeniu zamówienia.|Wszelkie materiały (treści, teksty, opisy produktów, grafiki, ikony, bannery, układ elementów itp.) przedstawione w sklepach|Sklep.na|Sushi.pl oraz|Kimchi.pl w obrębie domen: www.sklep.nasushi.pl, www.nasushi.pl oraz www.kimchi.pl są objęte prawami autorskimi|Sushi.pl,|Kimchi.pl lub ich dostawców treści i technologii."
review_candidate,21da15e1-9601-454a-a501-5453470ec95e,makaron-sojowy-vermicelli-longkou-1kg-porcjowany-20-x-50g,"Makaron sojowy vermicelli LongKou 1kg, porcjowany 20 x 50g",makarony,ADG-000280,KIMCHI-1153,historical_product_id_mapping,https://kimchi.pl/product-pol-1153.html,200,yes,no,yes,,,,,,"Skrobia grochowa, skrobia z fasoli mung, woda",w 100g/100ml,344,1462,0.5,0.1,86,0.5,,0.5,0.04,"(w 100g/100ml)
Wartość energetyczna
1462kJ/344kcal
Tłuszcze
0,5g
Węglowodany
86g
*w tym cukry
0,5g
Białko
0,5g
Sól
0,04g
*w tym kwasy tłuszczowe nasycone 0,1g
Importer
Nazwa firmy
""NOBI"" - Rafał Sikora
Adres
ul. Międzynarodowa 46/34 03-922 Warszawa",,
review_candidate,4d779243-f64b-4ee6-ae19-a96c3cd05ef6,ryz-czarny-kleisty-ketan-itam-400g-north-south,Ryż czarny kleisty (Ketan Itam) 400g - North South,ryż-i-inne-ziarna,ADG-000346,KIMCHI-1437,historical_product_id_mapping,https://kimchi.pl/product-pol-1437.html,200,yes,no,yes,,,,"UWAGA! Opakowanie zawiera woreczek ze środkiem chemicznym pochłaniającym tlen oraz saszetkę pochłaniającą wilgoć, które chronią produkt przed utratą pierwotnej jakości. Zawartość saszetek nie nadaje się do spożycia! Woreczki należy wyrzucić natychmiast po otwarciu opakowania.",,100% ryż czarny kleisty,w 100g/100ml,350,1486,2.3,,73,0,,9.4,0,"(w 100g/100ml)
Wartość energetyczna
1486kJ/350kcal
Tłuszcze
2,3g
Węglowodany
73g
*w tym cukry
0g
Białko
9,4g
Sól
0g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html),Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
review_candidate,c5d55aea-8dca-482e-8002-7053ffa3c19a,zupa-kimchi-ramen-hot-and-spicy-z-prawdziwym-kimchi-122g-jongga,Zupa Kimchi ramen Hot & Spicy z prawdziwym kimchi 122g - Jongga,ramyun-ramen,ADG-000419,KIMCHI-2212,historical_product_id_mapping,https://kimchi.pl/product-pol-2212.html,200,yes,yes,yes,,"Produkt zawiera pszenicę, soję, ryby (anchois, bonito) oraz krewetki.",cereals|fish|soybeans|milk,,,"Makaron: Mąka pszenna, olej palmowy, skrobia ziemniaczana, modyfikowana skrobia z tapioki, sól, guma guar (E412), tripolifosforan sodu, węglan potasu (E501), węglan sodu (E500), kolor kurkumy. Zupa: Kimchi w proszku (skrobia kukurydziana, sól, sos z anchois, kwas mlekowy (E270)), sól, aromat (maltodekstryna, sól, cebula w proszku, ekstrakt drożdżowy, sztuczny aromat), cukier, glutaminian monosodowy (E621), proszek chili , sos sojowy, (soja, pszenica, sól, maltodekstryna), suszone płatki cebuli, kremy nie-Nabiałowe, czosnek w proszku, czarny pieprz, barwnik papryka, E355, cebula w proszku, maltodekstryna, E330, E635, E150a, przeciwutleniacz. Kimchi: kapusta, skrobia, proszek z czerwonej papryki, fruktoza, czosnek, sfermentowany sos krewetkowy (krewetki, sól), por, szczypiorek, glutaminian sodu (E621), syrop kukurydziany, fermentowany sos anchois (sardela, sól), ekstrakt z bonito, Guma ksantanowa (E415), cukier, imbir, ocet, kwas jabłkowy (E296).",w 100g/100ml,330,1380,10.1,4.5,53.7,4.7,,7.7,3.9,"(w 100g/100ml)
Wartość energetyczna
1380kJ/330kcal
Tłuszcze
10,1g
Węglowodany
53,7g
*w tym cukry
4,7g
Białko
7,7g
*w tym błonnik
2,9g
Sól
3,9g
*w tym kwasy tłuszczowe nasycone 4,5g
Importer
Nazwa firmy
Asia Express Food B.V.
Adres
Kilbystraat 1, 8263 CJ, Kampen, Nederland",,
review_candidate,9bce68bf-7b1c-4e01-90a6-6326112df584,ryz-do-sushi-tsuru-1kg-curtiriso,Ryż do sushi Tsuru 1kg - Curtiriso,ryż-i-inne-ziarna,ADG-000547,KIMCHI-2670,historical_product_id_mapping,https://kimchi.pl/product-pol-2670.html,200,yes,no,yes,AMBIENT,,,Przechowywać w suchym i chłodnym miejscu.,AMBIENT,"na 6-8 porcji: * 500 g ryżu Tsuru * 600 ml wody * kawałek kombu (wymiary ok. 4 x 4 cm) * 150 ml octu ryżowego * 60 g cukru * 5 g soli Sposób przygotowania: Odmierzoną porcję ryżu wsypujemy do dużej miski i kilkakrotnie przepłukujemy w chłodnej wodzie, aż będzie ona przejrzysta. Umyty ryż zalewamy czystą, zimną wodą i odstawiamy do namoczenia na 30 minut. Następnie odcedzamy, przekładamy do garnka, zalewamy odmierzoną porcją świeżej, zimnej wody, a na wierzch kładziemy kombu. Wszystko razem podgrzewamy na średnim ogniu do zagotowania. Przez pierwsze 5 minut gotujemy ryż z dodatkiem kombu. Po tym czasie wyjmujemy algi, zmniejszamy płomień na najmniejszy i gotujemy pod przykryciem przez kolejne 8 minut. W międzyczasie należy przygotować zaprawę. W małym rondelku łączymy więc ocet, cukier oraz sól. Podgrzewamy na małym ogniu do całkowitego rozpuszczenia suchych składników. Odstawiamy do wystygnięcia. Ugotowany ryż zdejmujemy z palnika i pozostawiamy pod przykryciem na dodatkowe 10 minut. Następnie przekładamy go do zwilżonego wodą hangiri lub innego naczynia o dużej powierzchni, polewamy zaprawą octową i delikatnie mieszamy, tak aby nie uszkodzić ziaren. Po ostudzeniu do temperatury pokojowej ryż jest gotowy do formowania. :) * * * Przechowywać w suchym i chłodnym miejscu. Kraj pochodzenia: Włochy Pełny skład 100% ryż okrągłoziarnisty (short grain)",w 100g/100ml,354,1504,0.4,0.1,80.4,0.2,,6.7,0.01,"(w 100g/100ml)
Wartość energetyczna
1504kJ/354kcal
Tłuszcze
0,4g
Węglowodany
80,4g
*w tym cukry
0,2g
Białko
6,7g
Sól
0,01g
*w tym kwasy tłuszczowe nasycone 0,1g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)|Kupująć ten produkt otrzymasz pkt.,
review_candidate,5ce19b8e-4f1a-4d52-9e72-ed1e05c6f67b,kluski-ryzowe-do-tteokbokki-male-slupki-600g-3-x-200g-matamun,"Kluski ryżowe do Tteokbokki, małe słupki 600g (3 x 200g) - Matamun",kluski-tteok-do-dań,ADG-000578,KIMCHI-2845,historical_product_id_mapping,https://kimchi.pl/product-pol-2845.html,200,yes,no,yes,,,,"Wskazówka - Po otwarciu opakowania kluski mogą mieć delikatny zapach alkoholu, używanego jako naturalny konserwant. Pozostałości ulegną wyparowaniu podczas podgrzewania produktu. Zawartość alkoholu <0,1%",,"Ryż 99,1%, sól, regulator kwasowości: kwas cytrynowy; alkohol",w 100g/100ml,238,963,0.2,0.2,55,2.2,,4.5,0.33,"(w 100g/100ml)
Wartość energetyczna
963kJ/238kcal
Tłuszcze
0,2g
Węglowodany
55g
*w tym cukry
2,2g
Białko
4,5g
Sól
0,33g
*w tym kwasy tłuszczowe nasycone 0,2g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)[](https://kimchi.pl/tra-pol-1798-|Bezglutenowa.html),Bez pszenicy|Kupująć ten produkt otrzymasz pkt.
review_candidate,b91e7213-af53-460f-8515-5ac5740bae93,kluski-ryzowe-do-tteokguk-male-plasterki-600g-3-x-200g-matamun,"Kluski ryżowe do Tteokguk, małe plasterki 600g (3 x 200g) - Matamun",kluski-tteok-do-dań,ADG-000581,KIMCHI-2858,historical_product_id_mapping,https://kimchi.pl/product-pol-2858.html,200,yes,no,yes,,,,"Wskazówka - Po otwarciu opakowania kluski mogą mieć delikatny zapach alkoholu, używanego jako naturalny konserwant. Pozostałości ulegną wyparowaniu podczas podgrzewania produktu. Zawartość alkoholu <0,1%",,"Ryż 99,1%, sól, regulator kwasowości: kwas cytrynowy; alkohol",w 100g/100ml,238,963,0.2,0.2,55,2.2,,4.5,0.33,"(w 100g/100ml)
Wartość energetyczna
963kJ/238kcal
Tłuszcze
0,2g
Węglowodany
55g
*w tym cukry
2,2g
Białko
4,5g
Sól
0,33g
*w tym kwasy tłuszczowe nasycone 0,2g",[](https://kimchi.pl/tra-pol-1796-|Wegetarianska.html)[](https://kimchi.pl/tra-pol-1797-|Weganska.html)|Kupująć ten produkt otrzymasz pkt.,
